case,altitude,year,demand,units_required,entering_service,retiring,active,capacity,utilization,ordered,development_cost,capex,labor_cost,unobtanium_kg,consumables_cost,deployed_material_cost,opex,total_cost
13,28000.0,2062,11200000000.0,12,3,2,12,12000000000.0,0.9333333333333333,0,0.0,0.0,6000000.0,336000.0,336000000.0,2240000000.0,2582000000.0,2582000000.0
13,28000.0,2063,11600000000.0,12,0,0,12,12000000000.0,0.9666666666666667,4,0.0,200000000.0,6000000.0,336000.0,336000000.0,2320000000.0,2662000000.0,2862000000.0
13,28000.0,2064,12000000000.0,12,0,0,12,12000000000.0,1.0,0,0.0,200000000.0,6000000.0,336000.0,336000000.0,2400000000.0,2742000000.0,2942000000.0
13,28000.0,2065,12400000000.0,13,4,3,13,13000000000.0,0.9538461538461539,4,0.0,200000000.0,6500000.0,364000.0,364000000.0,2480000000.0,2850500000.0,3050500000.0
13,28000.0,2066,12800000000.0,13,0,0,13,13000000000.0,0.9846153846153847,0,0.0,200000000.0,6500000.0,364000.0,364000000.0,2560000000.0,2930500000.0,3130500000.0
13,28000.0,2067,13200000000.0,14,4,3,14,14000000000.0,0.9428571428571428,0,0.0,0.0,7000000.0,392000.0,392000000.0,2640000000.0,3039000000.0,3039000000.0
13,28000.0,2068,13600000000.0,14,0,0,14,14000000000.0,0.9714285714285714,0,0.0,0.0,7000000.0,392000.0,392000000.0,2720000000.0,3119000000.0,3119000000.0
13,28000.0,2069,14000000000.0,14,0,0,14,14000000000.0,1.0,0,0.0,0.0,7000000.0,392000.0,392000000.0,2800000000.0,3199000000.0,3199000000.0
14,29000.0,2028,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
14,29000.0,2029,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
14,29000.0,2030,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
14,29000.0,2031,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
14,29000.0,2032,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
14,29000.0,2033,0.0,0,0,0,0,0.0,,1,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
14,29000.0,2034,0.0,0,0,0,0,0.0,,0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
14,29000.0,2035,400000000.0,1,1,0,1,1000000000.0,0.4,1,0.0,50000000.0,500000.0,29000.0,29000000.0,80000000.0,109500000.0,159500000.0
14,29000.0,2036,800000000.0,1,0,0,1,1000000000.0,0.8,0,0.0,50000000.0,500000.0,29000.0,29000000.0,160000000.0,189500000.0,239500000.0
14,29000.0,2037,1200000000.0,2,1,0,2,2000000000.0,0.6,0,0.0,0.0,1000000.0,58000.0,58000000.0,240000000.0,299000000.0,299000000.0
14,29000.0,2038,1600000000.0,2,0,0,2,2000000000.0,0.8,1,0.0,50000000.0,1000000.0,58000.0,58000000.0,320000000.0,379000000.0,429000000.0
14,29000.0,2039,2000000000.0,2,0,0,2,2000000000.0,1.0,0,0.0,50000000.0,1000000.0,58000.0,58000000.0,400000000.0,459000000.0,509000000.0
14,29000.0,2040,2400000000.0,3,1,0,3,3000000000.0,0.8,1,0.0,50000000.0,1500000.0,87000.0,87000000.0,480000000.0,568500000.0,618500000.0
14,29000.0,2041,2800000000.0,3,0,0,3,3000000000.0,0.9333333333333333,0,0.0,50000000.0,1500000.0,87000.0,87000000.0,560000000.0,648500000.0,698500000.0
14,29000.0,2042,3200000000.0,4,1,0,4,4000000000.0,0.8,0,0.0,0.0,2000000.0,116000.0,116000000.0,640000000.0,758000000.0,758000000.0
14,29000.0,2043,3600000000.0,4,0,0,4,4000000000.0,0.9,2,0.0,100000000.0,2000000.0,116000.0,116000000.0,720000000.0,838000000.0,938000000.0
14,29000.0,2044,4000000000.0,4,0,0,4,4000000000.0,1.0,0,0.0,100000000.0,2000000.0,116000.0,116000000.0,800000000.0,918000000.0,1018000000.0
14,29000.0,2045,4400000000.0,5,2,1,5,5000000000.0,0.88,2,0.0,100000000.0,2500000.0,145000.0,145000000.0,880000000.0,1027500000.0,1127500000.0
14,29000.0,2046,4800000000.0,5,0,0,5,5000000000.0,0.96,0,0.0,100000000.0,2500000.0,145000.0,145000000.0,960000000.0,1107500000.0,1207500000.0
14,29000.0,2047,5200000000.0,6,2,1,6,6000000000.0,0.8666666666666667,0,0.0,0.0,3000000.0,174000.0,174000000.0,1040000000.0,1217000000.0,1217000000.0
14,29000.0,2048,5600000000.0,6,0,0,6,6000000000.0,0.9333333333333333,2,0.0,100000000.0,3000000.0,174000.0,174000000.0,1120000000.0,1297000000.0,1397000000.0
14,29000.0,2049,6000000000.0,6,0,0,6,6000000000.0,1.0,0,0.0,100000000.0,3000000.0,174000.0,174000000.0,1200000000.0,1377000000.0,1477000000.0
14,29000.0,2050,6400000000.0,7,2,1,7,7000000000.0,0.9142857142857143,2,0.0,100000000.0,3500000.0,203000.0,203000000.0,1280000000.0,1486500000.0,1586500000.0
14,29000.0,2051,6800000000.0,7,0,0,7,7000000000.0,0.9714285714285714,0,0.0,100000000.0,3500000.0,203000.0,203000000.0,1360000000.0,1566500000.0,1666500000.0
14,29000.0,2052,7200000000.0,8,2,1,8,8000000000.0,0.9,0,0.0,0.0,4000000.0,232000.0,232000000.0,1440000000.0,1676000000.0,1676000000.0
14,29000.0,2053,7600000000.0,8,0,0,8,8000000000.0,0.95,3,0.0,150000000.0,4000000.0,232000.0,232000000.0,1520000000.0,1756000000.0,1906000000.0
14,29000.0,2054,8000000000.0,8,0,0,8,8000000000.0,1.0,0,0.0,150000000.0,4000000.0,232000.0,232000000.0,1600000000.0,1836000000.0,1986000000.0
14,29000.0,2055,8400000000.0,9,3,2,9,9000000000.0,0.9333333333333333,3,0.0,150000000.0,4500000.0,261000.0,261000000.0,1680000000.0,1945500000.0,2095500000.0
14,29000.0,2056,8800000000.0,9,0,0,9,9000000000.0,0.9777777777777777,0,0.0,150000000.0,4500000.0,261000.0,261000000.0,1760000000.0,2025500000.0,2175500000.0
14,29000.0,2057,9200000000.0,10,3,2,10,10000000000.0,0.92,0,0.0,0.0,5000000.0,290000.0,290000000.0,1840000000.0,2135000000.0,2135000000.0
14,29000.0,2058,9600000000.0,10,0,0,10,10000000000.0,0.96,3,0.0,150000000.0,5000000.0,290000.0,290000000.0,1920000000.0,2215000000.0,2365000000.0
14,29000.0,2059,10000000000.0,10,0,0,10,10000000000.0,1.0,0,0.0,150000000.0,5000000.0,290000.0,290000000.0,2000000000.0,2295000000.0,2445000000.0
14,29000.0,2060,10400000000.0,11,3,2,11,11000000000.0,0.9454545454545454,3,0.0,150000000.0,5500000.0,319000.0,319000000.0,2080000000.0,2404500000.0,2554500000.0
14,29000.0,2061,10800000000.0,11,0,0,11,11000000000.0,0.9818181818181818,0,0.0,150000000.0,5500000.0,319000.0,319000000.0,2160000000.0,2484500000.0,2634500000.0
14,29000.0,2062,11200000000.0,12,3,2,12,12000000000.0,0.9333333333333333,0,0.0,0.0,6000000.0,348000.0,348000000.0,2240000000.0,2594000000.0,2594000000.0
14,29000.0,2063,11600000000.0,12,0,0,12,12000000000.0,0.9666666666666667,4,0.0,200000000.0,6000000.0,348000.0,348000000.0,2320000000.0,2674000000.0,2874000000.0
14,29000.0,2064,12000000000.0,12,0,0,12,12000000000.0,1.0,0,0.0,200000000.0,6000000.0,348000.0,348000000.0,2400000000.0,2754000000.0,2954000000.0
14,29000.0,2065,12400000000.0,13,4,3,13,13000000000.0,0.9538461538461539,4,0.0,200000000.0,6500000.0,377000.0,377000000.0,2480000000.0,2863500000.0,3063500000.0
14,29000.0,2066,12800000000.0,13,0,0,13,13000000000.0,0.9846153846153847,0,0.0,200000000.0,6500000.0,377000.0,377000000.0,2560000000.0,2943500000.0,3143500000.0
14,29000.0,2067,13200000000.0,14,4,3,14,14000000000.0,0.9428571428571428,0,0.0,0.0,7000000.0,406000.0,406000000.0,2640000000.0,3053000000.0,3053000000.0
14,29000.0,2068,13600000000.0,14,0,0,14,14000000000.0,0.9714285714285714,0,0.0,0.0,7000000.0,406000.0,406000000.0,2720000000.0,3133000000.0,3133000000.0
14,29000.0,2069,14000000000.0,14,0,0,14,14000000000.0,1.0,0,0.0,0.0,7000000.0,406000.0,406000000.0,2800000000.0,3213000000.0,3213000000.0
15,30000.0,2028,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
15,30000.0,2029,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
15,30000.0,2030,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
15,30000.0,2031,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
15,30000.0,2032,0.0,0,0,0,0,0.0,,0,200000000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0
15,30000.0,2033,0.0,0,0,0,0,0.0,,1,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
15,30000.0,2034,0.0,0,0,0,0,0.0,,0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,50000000.0
15,30000.0,2035,400000000.0,1,1,0,1,1000000000.0,0.4,1,0.0,50000000.0,500000.0,30000.0,30000000.0,80000000.0,110500000.0,160500000.0
15,30000.0,2036,800000000.0,1,0,0,1,1000000000.0,0.8,0,0.0,50000000.0,500000.0,30000.0,30000000.0,160000000.0,190500000.0,240500000.0
15,30000.0,2037,1200000000.0,2,1,0,2,2000000000.0,0.6,0,0.0,0.0,1000000.0,60000.0,60000000.0,240000000.0,301000000.0,301000000.0
15,30000.0,2038,1600000000.0,2,0,0,2,2000000000.0,0.8,1,0.0,50000000.0,1000000.0,60000.0,60000000.0,320000000.0,381000000.0,431000000.0
15,30000.0,2039,2000000000.0,2,0,0,2,2000000000.0,1.0,0,0.0,50000000.0,1000000.0,60000.0,60000000.0,400000000.0,461000000.0,511000000.0
15,30000.0,2040,2400000000.0,3,1,0,3,3000000000.0,0.8,1,0.0,50000000.0,1500000.0,90000.0,90000000.0,480000000.0,571500000.0,621500000.0
15,30000.0,2041,2800000000.0,3,0,0,3,3000000000.0,0.9333333333333333,0,0.0,50000000.0,1500000.0,90000.0,90000000.0,560000000.0,651500000.0,701500000.0
15,30000.0,2042,3200000000.0,4,1,0,4,4000000000.0,0.8,0,0.0,0.0,2000000.0,120000.0,120000000.0,640000000.0,762000000.0,762000000.0
15,30000.0,2043,3600000000.0,4,0,0,4,4000000000.0,0.9,2,0.0,100000000.0,2000000.0,120000.0,120000000.0,720000000.0,842000000.0,942000000.0
15,30000.0,2044,4000000000.0,4,0,0,4,4000000000.0,1.0,0,0.0,100000000.0,2000000.0,120000.0,120000000.0,800000000.0,922000000.0,1022000000.0
15,30000.0,2045,4400000000.0,5,2,1,5,5000000000.0,0.88,2,0.0,100000000.0,2500000.0,150000.0,150000000.0,880000000.0,1032500000.0,1132500000.0
15,30000.0,2046,4800000000.0,5,0,0,5,5000000000.0,0.96,0,0.0,100000000.0,2500000.0,150000.0,150000000.0,960000000.0,1112500000.0,1212500000.0
15,30000.0,2047,5200000000.0,6,2,1,6,6000000000.0,0.8666666666666667,0,0.0,0.0,3000000.0,180000.0,180000000.0,1040000000.0,1223000000.0,1223000000.0
15,30000.0,2048,5600000000.0,6,0,0,6,6000000000.0,0.9333333333333333,2,0.0,100000000.0,3000000.0,180000.0,180000000.0,1120000000.0,1303000000.0,1403000000.0
15,30000.0,2049,6000000000.0,6,0,0,6,6000000000.0,1.0,0,0.0,100000000.0,3000000.0,180000.0,180000000.0,1200000000.0,1383000000.0,1483000000.0
15,30000.0,2050,6400000000.0,7,2,1,7,7000000000.0,0.9142857142857143,2,0.0,100000000.0,3500000.0,210000.0,210000000.0,1280000000.0,1493500000.0,1593500000.0
15,30000.0,2051,6800000000.0,7,0,0,7,7000000000.0,0.9714285714285714,0,0.0,100000000.0,3500000.0,210000.0,210000000.0,1360000000.0,1573500000.0,1673500000.0
15,30000.0,2052,7200000000.0,8,2,1,8,8000000000.0,0.9,0,0.0,0.0,4000000.0,240000.0,240000000.0,1440000000.0,1684000000.0,1684000000.0
15,30000.0,2053,7600000000.0,8,0,0,8,8000000000.0,0.95,3,0.0,150000000.0,4000000.0,240000.0,240000000.0,1520000000.0,1764000000.0,1914000000.0
15,30000.0,2054,8000000000.0,8,0,0,8,8000000000.0,1.0,0,0.0,150000000.0,4000000.0,240000.0,240000000.0,1600000000.0,1844000000.0,1994000000.0
15,30000.0,2055,8400000000.0,9,3,2,9,9000000000.0,0.9333333333333333,3,0.0,150000000.0,4500000.0,270000.0,270000000.0,1680000000.0,1954500000.0,2104500000.0
15,30000.0,2056,8800000000.0,9,0,0,9,9000000000.0,0.9777777777777777,0,0.0,150000000.0,4500000.0,270000.0,270000000.0,1760000000.0,2034500000.0,2184500000.0
15,30000.0,2057,9200000000.0,10,3,2,10,10000000000.0,0.92,0,0.0,0.0,5000000.0,300000.0,300000000.0,1840000000.0,2145000000.0,2145000000.0
15,30000.0,2058,9600000000.0,10,0,0,10,10000000000.0,0.96,3,0.0,150000000.0,5000000.0,300000.0,300000000.0,1920000000.0,2225000000.0,2375000000.0
15,30000.0,2059,10000000000.0,10,0,0,10,10000000000.0,1.0,0,0.0,150000000.0,5000000.0,300000.0,300000000.0,2000000000.0,2305000000.0,2455000000.0
15,30000.0,2060,10400000000.0,11,3,2,11,11000000000.0,0.9454545454545454,3,0.0,150000000.0,5500000.0,330000.0,330000000.0,2080000000.0,2415500000.0,2565500000.0
15,30000.0,2061,10800000000.0,11,0,0,11,11000000000.0,0.9818181818181818,0,0.0,150000000.0,5500000.0,330000.0,330000000.0,2160000000.0,2495500000.0,2645500000.0
15,30000.0,2062,11200000000.0,12,3,2,12,12000000000.0,0.9333333333333333,0,0.0,0.0,6000000.0,360000.0,360000000.0,2240000000.0,2606000000.0,2606000000.0
15,30000.0,2063,11600000000.0,12,0,0,12,12000000000.0,0.9666666666666667,4,0.0,200000000.0,6000000.0,360000.0,360000000.0,2320000000.0,2686000000.0,2886000000.0
15,30000.0,2064,12000000000.0,12,0,0,12,12000000000.0,1.0,0,0.0,200000000.0,6000000.0,360000.0,360000000.0,2400000000.0,2766000000.0,2966000000.0
15,30000.0,2065,12400000000.0,13,4,3,13,13000000000.0,0.9538461538461539,4,0.0,200000000.0,6500000.0,390000.0,390000000.0,2480000000.0,2876500000.0,3076500000.0
15,30000.0,2066,12800000000.0,13,0,0,13,13000000000.0,0.9846153846153847,0,0.0,200000000.0,6500000.0,390000.0,390000000.0,2560000000.0,2956500000.0,3156500000.0
15,30000.0,2067,13200000000.0,14,4,3,14,14000000000.0,0.9428571428571428,0,0.0,0.0,7000000.0,420000.0,420000000.0,2640000000.0,3067000000.0,3067000000.0
15,30000.0,2068,13600000000.0,14,0,0,14,14000000000.0,0.9714285714285714,0,0.0,0.0,7000000.0,420000.0,420000000.0,2720000000.0,3147000000.0,3147000000.0
15,30000.0,2069,14000000000.0,14,0,0,14,14000000000.0,1.0,0,0.0,0.0,7000000.0,420000.0,420000000.0,2800000000.0,3227000000.0,3227000000.0
